State,District,Crop,Year,Area,Production,Yield,Year_Order,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct
Uttar Pradesh,Kushinagar,Maize,2024-25,0.05,0.14,3158.0,2024,4,True,2964.0,6.5452091767881235,0.08,-37.5,0.25,-43.99999999999999,2278.0,38.63037752414399
Uttar Pradesh,Kushinagar,Rice,2021-22,1.27,3.32,2607.0,2021,4,True,,,,,,,,
Uttar Pradesh,Kushinagar,Rice,2022-23,1.24,3.14,2525.0,2022,4,True,2607.0,-3.145377828922133,1.27,-2.362204724409451,3.32,-5.421686746987944,2607.0,-3.145377828922133
Uttar Pradesh,Kushinagar,Rice,2023-24,1.19,3.06,2567.0,2023,4,True,2525.0,1.6633663366336635,1.24,-4.032258064516133,3.14,-2.5477707006369448,2566.0,0.03897116134060795
Uttar Pradesh,Kushinagar,Rice,2024-25,0.87,2.4,2749.0,2024,4,True,2567.0,7.089988313206078,1.19,-26.89075630252101,3.06,-21.568627450980397,2566.3333333333335,7.117807507468496
Uttar Pradesh,Kushinagar,Wheat,2021-22,1.21,4.57,3763.0,2021,4,True,,,,,,,,
Uttar Pradesh,Kushinagar,Wheat,2022-23,1.22,4.5,3697.0,2022,4,True,3763.0,-1.7539197448844006,1.21,0.8264462809917362,4.57,-1.5317286652078836,3763.0,-1.7539197448844006
Uttar Pradesh,Kushinagar,Wheat,2023-24,1.08,3.91,3614.0,2023,4,True,3697.0,-2.2450635650527455,1.22,-11.475409836065566,4.5,-13.111111111111107,3730.0,-3.1099195710455763
Uttar Pradesh,Kushinagar,Wheat,2024-25,1.12,4.3,3839.0,2024,4,True,3614.0,6.225788599889319,1.08,3.703703703703707,3.91,9.974424552429658,3691.3333333333335,4.000361206429471
Uttar Pradesh,Lalitpur,Maize,2021-22,0.31,0.35,1129.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lalitpur,Maize,2022-23,0.31,0.39,1231.0,2022,4,True,1129.0,9.03454384410983,0.31,0.0,0.35,11.42857142857144,1129.0,9.03454384410983
Uttar Pradesh,Lalitpur,Maize,2023-24,0.3,0.39,1292.0,2023,4,True,1231.0,4.955320877335499,0.31,-3.2258064516129057,0.39,0.0,1180.0,9.491525423728813
Uttar Pradesh,Lalitpur,Maize,2024-25,0.11,0.09,856.0,2024,4,True,1292.0,-33.746130030959755,0.3,-63.33333333333334,0.39,-76.92307692307693,1217.3333333333333,-29.682365826944135
Uttar Pradesh,Lalitpur,Rice,2021-22,0.02,0.01,512.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lalitpur,Rice,2022-23,0.02,0.05,2577.0,2022,4,True,512.0,403.3203125,0.02,0.0,0.01,400.0,512.0,403.3203125
Uttar Pradesh,Lalitpur,Rice,2023-24,0.01,0.03,2161.0,2023,4,True,2577.0,-16.14280170741172,0.02,-50.0,0.05,-40.00000000000001,1544.5,39.91583036581418
Uttar Pradesh,Lalitpur,Rice,2024-25,0.01,0.01,1231.0,2024,4,True,2161.0,-43.03563165201296,0.01,0.0,0.03,-66.66666666666666,1750.0,-29.65714285714286
Uttar Pradesh,Lalitpur,Wheat,2021-22,1.71,6.21,3619.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lalitpur,Wheat,2022-23,1.71,6.24,3650.0,2022,4,True,3619.0,0.8565902182923459,1.71,0.0,6.21,0.4830917874396175,3619.0,0.8565902182923459
Uttar Pradesh,Lalitpur,Wheat,2023-24,1.87,6.66,3568.0,2023,4,True,3650.0,-2.246575342465753,1.71,9.356725146198839,6.24,6.730769230769229,3634.5,-1.8296877149539137
Uttar Pradesh,Lalitpur,Wheat,2024-25,1.72,5.83,3401.0,2024,4,True,3568.0,-4.680493273542601,1.87,-8.021390374331558,6.66,-12.462462462462463,3612.3333333333335,-5.85032758143398
Uttar Pradesh,Lucknow,Maize,2021-22,0.02,0.04,2249.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lucknow,Maize,2022-23,0.02,0.01,728.0,2022,4,True,2249.0,-67.63005780346822,0.02,0.0,0.04,-75.0,2249.0,-67.63005780346822
Uttar Pradesh,Lucknow,Maize,2023-24,0.02,0.04,2082.0,2023,4,True,728.0,185.989010989011,0.02,0.0,0.01,300.0,1488.5,39.87235471951629
Uttar Pradesh,Lucknow,Maize,2024-25,0.01,0.02,2059.0,2024,4,True,2082.0,-1.1047070124879923,0.02,-50.0,0.04,-50.0,1686.3333333333333,22.099229096659425
Uttar Pradesh,Lucknow,Rice,2021-22,0.55,1.37,2492.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lucknow,Rice,2022-23,0.52,1.37,2624.0,2022,4,True,2492.0,5.296950240770466,0.55,-5.4545454545454595,1.37,0.0,2492.0,5.296950240770466
Uttar Pradesh,Lucknow,Rice,2023-24,0.51,1.3,2563.0,2023,4,True,2624.0,-2.3246951219512195,0.52,-1.9230769230769247,1.37,-5.1094890510948945,2558.0,0.1954652071931196
Uttar Pradesh,Lucknow,Rice,2024-25,0.36,1.0,2774.0,2024,4,True,2563.0,8.232539992196644,0.51,-29.41176470588236,1.3,-23.076923076923077,2559.6666666666665,8.373486131006649
Uttar Pradesh,Lucknow,Wheat,2021-22,0.85,3.02,3541.0,2021,4,True,,,,,,,,
Uttar Pradesh,Lucknow,Wheat,2022-23,0.81,2.83,3498.0,2022,4,True,3541.0,-1.2143462298785652,0.85,-4.705882352941168,3.02,-6.29139072847682,3541.0,-1.2143462298785652
Uttar Pradesh,Lucknow,Wheat,2023-24,0.36,1.29,3581.0,2023,4,True,3498.0,2.3727844482561466,0.81,-55.55555555555556,2.83,-54.416961130742045,3519.5,1.7474073021736043
Uttar Pradesh,Lucknow,Wheat,2024-25,0.72,2.4,3310.0,2024,4,True,3581.0,-7.567718514381458,0.36,100.0,1.29,86.04651162790697,3540.0,-6.497175141242938
Uttar Pradesh,Mahoba,Maize,2021-22,0.0,0.0,2091.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahoba,Maize,2022-23,0.0,0.0,2154.0,2022,4,True,2091.0,3.012912482065997,0.0,,0.0,,2091.0,3.012912482065997
Uttar Pradesh,Mahoba,Maize,2023-24,0.0,0.0,2181.0,2023,4,True,2154.0,1.2534818941504178,0.0,,0.0,,2122.5,2.756183745583039
Uttar Pradesh,Mahoba,Maize,2024-25,0.0,0.0,327.0,2024,4,True,2181.0,-85.00687757909216,0.0,,0.0,,2142.0,-84.73389355742297
Uttar Pradesh,Mahoba,Rice,2021-22,0.0,0.0,2367.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahoba,Rice,2022-23,0.0,0.0,2413.0,2022,4,True,2367.0,1.9433882551753274,0.0,,0.0,,2367.0,1.9433882551753274
Uttar Pradesh,Mahoba,Rice,2023-24,0.0,0.01,2390.0,2023,4,True,2413.0,-0.9531703273932863,0.0,,0.0,,2390.0,0.0
Uttar Pradesh,Mahoba,Rice,2024-25,0.02,0.05,2100.0,2024,4,True,2390.0,-12.133891213389122,0.0,,0.01,400.0,2390.0,-12.133891213389122
Uttar Pradesh,Mahoba,Wheat,2021-22,0.8,2.27,2841.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahoba,Wheat,2022-23,0.78,3.09,3940.0,2022,4,True,2841.0,38.683562126011964,0.8,-2.500000000000002,2.27,36.12334801762114,2841.0,38.683562126011964
Uttar Pradesh,Mahoba,Wheat,2023-24,0.82,3.13,3816.0,2023,4,True,3940.0,-3.1472081218274113,0.78,5.128205128205118,3.09,1.294498381877024,3390.5,12.54977142014452
Uttar Pradesh,Mahoba,Wheat,2024-25,0.77,2.43,3160.0,2024,4,True,3816.0,-17.19077568134172,0.82,-6.097560975609748,3.13,-22.36421725239616,3532.3333333333335,-10.540719071435316
Uttar Pradesh,Mahrajganj,Maize,2021-22,0.02,0.05,2688.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahrajganj,Maize,2022-23,0.01,0.01,2768.0,2022,4,True,2688.0,2.976190476190476,0.02,-50.0,0.05,-80.0,2688.0,2.976190476190476
Uttar Pradesh,Mahrajganj,Maize,2023-24,0.02,0.05,3151.0,2023,4,True,2768.0,13.836705202312139,0.01,100.0,0.01,400.0,2728.0,15.505865102639296
Uttar Pradesh,Mahrajganj,Maize,2024-25,0.07,0.25,3475.0,2024,4,True,3151.0,10.28245001586798,0.02,250.0,0.05,400.0,2869.0,21.12234227953991
Uttar Pradesh,Mahrajganj,Rice,2021-22,1.81,4.97,2745.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahrajganj,Rice,2022-23,1.66,4.3,2585.0,2022,4,True,2745.0,-5.828779599271402,1.81,-8.287292817679564,4.97,-13.480885311871226,2745.0,-5.828779599271402
Uttar Pradesh,Mahrajganj,Rice,2023-24,1.71,4.76,2788.0,2023,4,True,2585.0,7.852998065764023,1.66,3.012048192771087,4.3,10.69767441860465,2665.0,4.615384615384616
Uttar Pradesh,Mahrajganj,Rice,2024-25,1.56,4.29,2759.0,2024,4,True,2788.0,-1.0401721664275465,1.71,-8.771929824561399,4.76,-9.873949579831928,2706.0,1.958610495195861
Uttar Pradesh,Mahrajganj,Wheat,2021-22,1.55,5.51,3554.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mahrajganj,Wheat,2022-23,1.49,5.5,3695.0,2022,4,True,3554.0,3.9673607203151375,1.55,-3.8709677419354875,5.51,-0.1814882032667838,3554.0,3.9673607203151375
Uttar Pradesh,Mahrajganj,Wheat,2023-24,1.38,5.16,3754.0,2023,4,True,3695.0,1.5967523680649527,1.49,-7.382550335570476,5.5,-6.181818181818179,3624.5,3.5729066078079734
Uttar Pradesh,Mahrajganj,Wheat,2024-25,1.31,4.83,3699.0,2024,4,True,3754.0,-1.4651038891848696,1.38,-5.072463768115931,5.16,-6.395348837209304,3667.6666666666665,0.854312460238121
Uttar Pradesh,Mainpuri,Maize,2021-22,0.5,1.63,3281.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mainpuri,Maize,2022-23,0.5,1.07,2155.0,2022,4,True,3281.0,-34.31880524230417,0.5,0.0,1.63,-34.35582822085889,3281.0,-34.31880524230417
Uttar Pradesh,Mainpuri,Maize,2023-24,0.58,2.13,3681.0,2023,4,True,2155.0,70.81206496519722,0.5,15.999999999999993,1.07,99.06542056074764,2718.0,35.430463576158935
Uttar Pradesh,Mainpuri,Maize,2024-25,0.32,1.12,3528.0,2024,4,True,3681.0,-4.156479217603912,0.58,-44.82758620689655,2.13,-47.41784037558684,3039.0,16.090819348469893
Uttar Pradesh,Mainpuri,Rice,2021-22,0.63,1.68,2688.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mainpuri,Rice,2022-23,0.74,1.86,2515.0,2022,4,True,2688.0,-6.436011904761904,0.63,17.46031746031746,1.68,10.714285714285724,2688.0,-6.436011904761904
Uttar Pradesh,Mainpuri,Rice,2023-24,0.6,1.78,2949.0,2023,4,True,2515.0,17.256461232604373,0.74,-18.91891891891892,1.86,-4.3010752688172085,2601.5,13.357678262540842
Uttar Pradesh,Mainpuri,Rice,2024-25,0.66,2.0,3016.0,2024,4,True,2949.0,2.271956595456087,0.6,10.000000000000009,1.78,12.359550561797752,2717.3333333333335,10.991167811579974
Uttar Pradesh,Mainpuri,Wheat,2021-22,1.57,6.05,3857.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mainpuri,Wheat,2022-23,1.5,6.01,4010.0,2022,4,True,3857.0,3.9668135856883584,1.57,-4.458598726114653,6.05,-0.661157024793389,3857.0,3.9668135856883584
Uttar Pradesh,Mainpuri,Wheat,2023-24,1.48,6.16,4170.0,2023,4,True,4010.0,3.99002493765586,1.5,-1.3333333333333344,6.01,2.495840266222968,3933.5,6.012457099275455
Uttar Pradesh,Mainpuri,Wheat,2024-25,1.34,4.96,3712.0,2024,4,True,4170.0,-10.983213429256594,1.48,-9.459459459459453,6.16,-19.480519480519483,4012.3333333333335,-7.485253800780929
Uttar Pradesh,Mathura,Maize,2021-22,0.0,0.01,3134.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mathura,Maize,2022-23,0.0,0.01,2577.0,2022,4,True,3134.0,-17.772814294830887,0.0,,0.01,0.0,3134.0,-17.772814294830887
Uttar Pradesh,Mathura,Maize,2023-24,0.01,0.04,3274.0,2023,4,True,2577.0,27.046953822273963,0.0,,0.01,300.0,2855.5,14.655927158115917
Uttar Pradesh,Mathura,Maize,2024-25,0.06,0.21,3483.0,2024,4,True,3274.0,6.383628588882101,0.01,499.9999999999999,0.04,424.9999999999999,2995.0,16.293823038397328
Uttar Pradesh,Mathura,Rice,2021-22,0.48,0.89,1864.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mathura,Rice,2022-23,0.69,1.27,1841.0,2022,4,True,1864.0,-1.2339055793991416,0.48,43.74999999999999,0.89,42.69662921348314,1864.0,-1.2339055793991416
Uttar Pradesh,Mathura,Rice,2023-24,0.48,0.99,2047.0,2023,4,True,1841.0,11.189570885388376,0.69,-30.43478260869565,1.27,-22.047244094488192,1852.5,10.49932523616734
Uttar Pradesh,Mathura,Rice,2024-25,1.14,2.51,2211.0,2024,4,True,2047.0,8.01172447484123,0.48,137.49999999999997,0.99,153.53535353535352,1917.3333333333333,15.31641168289291
Uttar Pradesh,Mathura,Wheat,2021-22,2.03,7.09,3490.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mathura,Wheat,2022-23,1.94,6.96,3583.0,2022,4,True,3490.0,2.664756446991404,2.03,-4.433497536945806,7.09,-1.8335684062059223,3490.0,2.664756446991404
Uttar Pradesh,Mathura,Wheat,2023-24,1.76,6.87,3892.0,2023,4,True,3583.0,8.624058051911804,1.94,-9.278350515463915,6.96,-1.2931034482758599,3536.5,10.052311607521561
Uttar Pradesh,Mathura,Wheat,2024-25,1.69,6.27,3717.0,2024,4,True,3892.0,-4.496402877697841,1.76,-3.9772727272727306,6.87,-8.73362445414848,3655.0,1.6963064295485637
Uttar Pradesh,Mau,Maize,2021-22,0.01,0.01,1648.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mau,Maize,2022-23,0.01,0.02,1691.0,2022,4,True,1648.0,2.6092233009708736,0.01,0.0,0.01,100.0,1648.0,2.6092233009708736
Uttar Pradesh,Mau,Maize,2023-24,0.01,0.04,2608.0,2023,4,True,1691.0,54.22826729745712,0.01,0.0,0.02,100.0,1669.5,56.21443545971848
Uttar Pradesh,Mau,Maize,2024-25,0.0,0.0,2249.0,2024,4,True,2608.0,-13.765337423312884,0.01,-100.0,0.04,-100.0,1982.3333333333333,13.452160753321007
Uttar Pradesh,Mau,Rice,2021-22,0.9,2.15,2375.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mau,Rice,2022-23,0.91,2.33,2558.0,2022,4,True,2375.0,7.705263157894738,0.9,1.111111111111112,2.15,8.372093023255822,2375.0,7.705263157894738
Uttar Pradesh,Mau,Rice,2023-24,0.82,1.66,2024.0,2023,4,True,2558.0,-20.875684128225174,0.91,-9.890109890109898,2.33,-28.755364806866957,2466.5,-17.940401378471517
Uttar Pradesh,Mau,Rice,2024-25,0.9,2.41,2682.0,2024,4,True,2024.0,32.509881422924906,0.82,9.756097560975618,1.66,45.18072289156628,2319.0,15.653298835705046
Uttar Pradesh,Mau,Wheat,2021-22,0.99,3.65,3700.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mau,Wheat,2022-23,0.94,3.23,3429.0,2022,4,True,3700.0,-7.324324324324325,0.99,-5.0505050505050555,3.65,-11.506849315068491,3700.0,-7.324324324324325
Uttar Pradesh,Mau,Wheat,2023-24,0.84,2.81,3343.0,2023,4,True,3429.0,-2.5080198308544763,0.94,-10.638297872340424,3.23,-13.003095975232196,3564.5,-6.214055267218404
Uttar Pradesh,Mau,Wheat,2024-25,0.92,3.24,3505.0,2024,4,True,3343.0,4.845946754412204,0.84,9.523809523809533,2.81,15.302491103202854,3490.6666666666665,0.41061879297173853
Uttar Pradesh,Meerut,Maize,2021-22,0.0,0.01,2151.0,2021,4,True,,,,,,,,
Uttar Pradesh,Meerut,Maize,2022-23,0.0,0.01,2024.0,2022,4,True,2151.0,-5.904230590423059,0.0,,0.01,0.0,2151.0,-5.904230590423059
Uttar Pradesh,Meerut,Maize,2023-24,0.01,0.02,2706.0,2023,4,True,2024.0,33.69565217391305,0.0,,0.01,100.0,2087.5,29.628742514970057
Uttar Pradesh,Meerut,Maize,2024-25,0.03,0.09,3463.0,2024,4,True,2706.0,27.974870657797485,0.01,199.99999999999994,0.02,349.99999999999994,2293.6666666666665,50.98096206946666
Uttar Pradesh,Meerut,Rice,2021-22,0.15,0.44,2906.0,2021,4,True,,,,,,,,
Uttar Pradesh,Meerut,Rice,2022-23,0.15,0.38,2470.0,2022,4,True,2906.0,-15.003441156228492,0.15,0.0,0.44,-13.636363636363635,2906.0,-15.003441156228492
Uttar Pradesh,Meerut,Rice,2023-24,0.14,0.36,2537.0,2023,4,True,2470.0,2.7125506072874495,0.15,-6.666666666666654,0.38,-5.263157894736847,2688.0,-5.617559523809524
Uttar Pradesh,Meerut,Rice,2024-25,0.13,0.33,2560.0,2024,4,True,2537.0,0.9065825778478518,0.14,-7.142857142857148,0.36,-8.333333333333325,2637.6666666666665,-2.944521673196001
Uttar Pradesh,Meerut,Wheat,2021-22,0.81,3.39,4180.0,2021,4,True,,,,,,,,
Uttar Pradesh,Meerut,Wheat,2022-23,0.78,3.33,4282.0,2022,4,True,4180.0,2.4401913875598082,0.81,-3.703703703703707,3.39,-1.7699115044247802,4180.0,2.4401913875598082
Uttar Pradesh,Meerut,Wheat,2023-24,0.62,2.59,4210.0,2023,4,True,4282.0,-1.681457262961233,0.78,-20.512820512820515,3.33,-22.22222222222223,4231.0,-0.49633656346017485
Uttar Pradesh,Meerut,Wheat,2024-25,0.72,2.93,4049.0,2024,4,True,4210.0,-3.8242280285035632,0.62,16.129032258064512,2.59,13.12741312741314,4224.0,-4.142992424242424
Uttar Pradesh,Mirzapur,Maize,2021-22,0.01,0.02,1260.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mirzapur,Maize,2022-23,0.04,0.09,2210.0,2022,4,True,1260.0,75.39682539682539,0.01,300.0,0.02,349.99999999999994,1260.0,75.39682539682539
Uttar Pradesh,Mirzapur,Maize,2023-24,0.01,0.01,829.0,2023,4,True,2210.0,-62.48868778280543,0.04,-75.0,0.09,-88.8888888888889,1735.0,-52.21902017291066
Uttar Pradesh,Mirzapur,Maize,2024-25,0.02,0.04,2459.0,2024,4,True,829.0,196.62243667068756,0.01,100.0,0.01,300.0,1433.0,71.5980460572226
Uttar Pradesh,Mirzapur,Rice,2021-22,0.88,2.74,3125.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mirzapur,Rice,2022-23,0.85,2.78,3266.0,2022,4,True,3125.0,4.5120000000000005,0.88,-3.4090909090909123,2.74,1.4598540145985253,3125.0,4.5120000000000005
Uttar Pradesh,Mirzapur,Rice,2023-24,0.8,2.4,3002.0,2023,4,True,3266.0,-8.083282302510716,0.85,-5.882352941176463,2.78,-13.669064748201437,3195.5,-6.05539039273979
Uttar Pradesh,Mirzapur,Rice,2024-25,1.14,3.52,3081.0,2024,4,True,3002.0,2.631578947368421,0.8,42.499999999999986,2.4,46.66666666666667,3131.0,-1.5969338869370808
Uttar Pradesh,Mirzapur,Wheat,2021-22,1.01,3.52,3502.0,2021,4,True,,,,,,,,
Uttar Pradesh,Mirzapur,Wheat,2022-23,1.43,4.79,3338.0,2022,4,True,3502.0,-4.683038263849229,1.01,41.58415841584158,3.52,36.07954545454545,3502.0,-4.683038263849229
Uttar Pradesh,Mirzapur,Wheat,2023-24,1.09,3.5,3218.0,2023,4,True,3338.0,-3.59496704613541,1.43,-23.776223776223766,4.79,-26.931106471816285,3420.0,-5.906432748538012
Uttar Pradesh,Mirzapur,Wheat,2024-25,1.22,4.16,3421.0,2024,4,True,3218.0,6.308266003729024,1.09,11.926605504587146,3.5,18.85714285714286,3352.6666666666665,2.0381785643269086
Uttar Pradesh,Moradabad,Maize,2021-22,0.0,0.0,2778.0,2021,4,True,,,,,,,,
Uttar Pradesh,Moradabad,Maize,2022-23,0.0,0.0,2429.0,2022,4,True,2778.0,-12.562994960403168,0.0,,0.0,,2778.0,-12.562994960403168
Uttar Pradesh,Moradabad,Maize,2023-24,0.0,0.0,2797.0,2023,4,True,2429.0,15.150267599835324,0.0,,0.0,,2603.5,7.432302669483387
Uttar Pradesh,Moradabad,Maize,2024-25,0.0,0.02,3576.0,2024,4,True,2797.0,27.85126921701823,0.0,,0.0,,2668.0,34.03298350824588
Uttar Pradesh,Moradabad,Rice,2021-22,0.95,2.74,2893.0,2021,4,True,,,,,,,,
Uttar Pradesh,Moradabad,Rice,2022-23,0.96,2.71,2823.0,2022,4,True,2893.0,-2.4196335983408224,0.95,1.0526315789473695,2.74,-1.0948905109489142,2893.0,-2.4196335983408224
Uttar Pradesh,Moradabad,Rice,2023-24,0.92,2.7,2942.0,2023,4,True,2823.0,4.2153737159050655,0.96,-4.166666666666659,2.71,-0.3690036900368925,2858.0,2.9391182645206437
Uttar Pradesh,Moradabad,Rice,2024-25,0.91,2.6,2873.0,2024,4,True,2942.0,-2.3453433038749147,0.92,-1.0869565217391313,2.7,-3.703703703703707,2886.0,-0.45045045045045046
Uttar Pradesh,Moradabad,Wheat,2021-22,1.27,5.27,4155.0,2021,4,True,,,,,,,,
Uttar Pradesh,Moradabad,Wheat,2022-23,1.21,5.07,4181.0,2022,4,True,4155.0,0.6257521058965102,1.27,-4.724409448818902,5.27,-3.7950664136622256,4155.0,0.6257521058965102
Uttar Pradesh,Moradabad,Wheat,2023-24,1.09,4.46,4081.0,2023,4,True,4181.0,-2.391772303276728,1.21,-9.917355371900817,5.07,-12.031558185404345,4168.0,-2.087332053742802
Uttar Pradesh,Moradabad,Wheat,2024-25,1.14,4.54,3987.0,2024,4,True,4081.0,-2.303357020338152,1.09,4.587155963302736,4.46,1.793721973094172,4139.0,-3.6723846339695583
Uttar Pradesh,Muzaffarnagar,Maize,2021-22,0.0,0.0,1891.0,2021,4,True,,,,,,,,
Uttar Pradesh,Muzaffarnagar,Maize,2022-23,0.0,0.0,1864.0,2022,4,True,1891.0,-1.4278159703860391,0.0,,0.0,,1891.0,-1.4278159703860391
Uttar Pradesh,Muzaffarnagar,Maize,2023-24,0.0,0.0,1683.0,2023,4,True,1864.0,-9.71030042918455,0.0,,0.0,,1877.5,-10.359520639147803
Uttar Pradesh,Muzaffarnagar,Maize,2024-25,0.02,0.07,3463.0,2024,4,True,1683.0,105.76351752822342,0.0,,0.0,,1812.6666666666667,91.04450165502021
Uttar Pradesh,Muzaffarnagar,Rice,2021-22,0.13,0.35,2714.0,2021,4,True,,,,,,,,
Uttar Pradesh,Muzaffarnagar,Rice,2022-23,0.13,0.35,2587.0,2022,4,True,2714.0,-4.679439941046426,0.13,0.0,0.35,0.0,2714.0,-4.679439941046426
Uttar Pradesh,Muzaffarnagar,Rice,2023-24,0.12,0.31,2582.0,2023,4,True,2587.0,-0.1932740626207963,0.13,-7.692307692307699,0.35,-11.428571428571423,2650.5,-2.5844180343331447
Uttar Pradesh,Muzaffarnagar,Rice,2024-25,0.06,0.15,2540.0,2024,4,True,2582.0,-1.6266460108443066,0.12,-50.0,0.31,-51.61290322580645,2627.6666666666665,-3.3362932893568384
Uttar Pradesh,Muzaffarnagar,Wheat,2021-22,0.86,3.39,3962.0,2021,4,True,,,,,,,,
Uttar Pradesh,Muzaffarnagar,Wheat,2022-23,0.78,3.43,4395.0,2022,4,True,3962.0,10.928823826350328,0.86,-9.302325581395344,3.39,1.1799410029498536,3962.0,10.928823826350328
Uttar Pradesh,Muzaffarnagar,Wheat,2023-24,0.66,2.78,4208.0,2023,4,True,4395.0,-4.2548350398179755,0.78,-15.384615384615383,3.43,-18.950437317784267,4178.5,0.7059949742730645
Uttar Pradesh,Muzaffarnagar,Wheat,2024-25,0.71,2.81,3960.0,2024,4,True,4208.0,-5.893536121673003,0.66,7.575757575757565,2.78,1.079136690647491,4188.333333333333,-5.451651412654191
Uttar Pradesh,Pilibhit,Maize,2021-22,0.0,0.01,3086.0,2021,4,True,,,,,,,,
Uttar Pradesh,Pilibhit,Maize,2022-23,0.0,0.01,2354.0,2022,4,True,3086.0,-23.7200259235256,0.0,,0.01,0.0,3086.0,-23.7200259235256
Uttar Pradesh,Pilibhit,Maize,2023-24,0.01,0.02,2729.0,2023,4,True,2354.0,15.930331350892098,0.0,,0.01,100.0,2720.0,0.33088235294117646
Uttar Pradesh,Pilibhit,Maize,2024-25,0.01,0.03,3462.0,2024,4,True,2729.0,26.859655551484057,0.01,0.0,0.02,49.999999999999986,2723.0,27.139184722732278
Uttar Pradesh,Pilibhit,Rice,2021-22,1.51,5.09,3365.0,2021,4,True,,,,,,,,
Uttar Pradesh,Pilibhit,Rice,2022-23,1.49,4.85,3246.0,2022,4,True,3365.0,-3.536404160475483,1.51,-1.3245033112582794,5.09,-4.71512770137525,3365.0,-3.536404160475483
Uttar Pradesh,Pilibhit,Rice,2023-24,1.4,3.51,2508.0,2023,4,True,3246.0,-22.73567467652495,1.49,-6.040268456375844,4.85,-27.628865979381445,3305.5,-24.126455906821963
Uttar Pradesh,Pilibhit,Rice,2024-25,1.09,3.48,3209.0,2024,4,True,2508.0,27.95055821371611,1.4,-22.142857142857135,3.51,-0.8547008547008492,3039.6666666666665,5.570786270424394
Uttar Pradesh,Pilibhit,Wheat,2021-22,1.47,5.9,4009.0,2021,4,True,,,,,,,,
Uttar Pradesh,Pilibhit,Wheat,2022-23,1.41,5.99,4237.0,2022,4,True,4009.0,5.687203791469194,1.47,-4.081632653061228,5.9,1.5254237288135568,4009.0,5.687203791469194
Uttar Pradesh,Pilibhit,Wheat,2023-24,1.33,5.61,4207.0,2023,4,True,4237.0,-0.7080481472740147,1.41,-5.6737588652482165,5.99,-6.343906510851418,4123.0,2.037351443123939
Uttar Pradesh,Pilibhit,Wheat,2024-25,1.4,6.33,4509.0,2024,4,True,4207.0,7.178512003803185,1.33,5.26315789473683,5.61,12.834224598930478,4151.0,8.624427848711154
Uttar Pradesh,Pratapgarh,Maize,2021-22,0.01,0.02,2145.0,2021,4,True,,,,,,,,
Uttar Pradesh,Pratapgarh,Maize,2022-23,0.01,0.03,2855.0,2022,4,True,2145.0,33.1002331002331,0.01,0.0,0.02,49.999999999999986,2145.0,33.1002331002331
Uttar Pradesh,Pratapgarh,Maize,2023-24,0.01,0.02,1655.0,2023,4,True,2855.0,-42.03152364273205,0.01,0.0,0.03,-33.33333333333333,2500.0,-33.800000000000004
Uttar Pradesh,Pratapgarh,Maize,2024-25,0.01,0.03,3289.0,2024,4,True,1655.0,98.73111782477342,0.01,0.0,0.02,49.999999999999986,2218.3333333333335,48.26446280991735
Uttar Pradesh,Pratapgarh,Rice,2021-22,0.99,2.49,2526.0,2021,4,True,,,,,,,,
Uttar Pradesh,Pratapgarh,Rice,2022-23,0.92,2.58,2819.0,2022,4,True,2526.0,11.599366587490103,0.99,-7.0707070707070665,2.49,3.6144578313252955,2526.0,11.599366587490103
Uttar Pradesh,Pratapgarh,Rice,2023-24,0.93,2.11,2273.0,2023,4,True,2819.0,-19.368570415040796,0.92,1.0869565217391313,2.58,-18.2170542635659,2672.5,-14.948550046772684
Uttar Pradesh,Pratapgarh,Rice,2024-25,1.47,3.57,2437.0,2024,4,True,2273.0,7.215134183897932,0.93,58.06451612903225,2.11,69.19431279620854,2539.3333333333335,-4.029929115253353
Uttar Pradesh,Pratapgarh,Wheat,2021-22,1.54,5.09,3306.0,2021,4,True,,,,,,,,
