State,District,Crop,Year,Area,Production,Yield,Years_ Available,Complete_4_year_history,Previous_Yield,Previous_yield_percentage,Previous_area,Previous_Area_Percentage,Previous_Production,Production_Change_Pct,History_avg_yield,Yield_Deviation_Pct,Crop_Year_Rainfall_mm,Rainy_Days,Heavy_Rain_Days,Days_Available,Monsoon_Rainfall_mm,Rabi_Rainfall_mm,Historical_Avg_Rainfall,Rainfall_Deviation_Pct
Uttar Pradesh,Kheri,Maize,2024-25,0.05,0.14,2924.0,4,True,2465.0,18.620689655172416,0.15,-66.66666666666666,0.37,-62.16216216216216,1906.3333333333333,53.38345864661655,1253.71,83,2,365,1166.98,15.97,1100.9266666666665,13.877703025935748
Uttar Pradesh,Kheri,Rice,2021-22,1.87,5.3,2842.0,4,True,,,,,,,,,1295.82,89,2,365,824.47,387.06,,
Uttar Pradesh,Kheri,Rice,2022-23,1.85,5.21,2826.0,4,True,2842.0,-0.5629838142153413,1.87,-1.0695187165775408,5.3,-1.6981132075471674,2842.0,-0.5629838142153413,1065.29,85,0,365,648.1800000000001,335.47,1295.82,-17.79027951413005
Uttar Pradesh,Kheri,Rice,2023-24,1.73,5.25,3030.0,4,True,2826.0,7.218683651804671,1.85,-6.486486486486492,5.21,0.7677543186180429,2834.0,6.916019760056457,941.67,85,1,366,860.08,63.65,1180.5549999999998,-20.23497422822316
Uttar Pradesh,Kheri,Rice,2024-25,1.13,3.8,3352.0,4,True,3030.0,10.627062706270628,1.73,-34.6820809248555,5.25,-27.61904761904762,2899.333333333333,15.612784548171987,1253.71,83,2,365,1166.98,15.97,1100.9266666666665,13.877703025935748
Uttar Pradesh,Kheri,Wheat,2021-22,2.02,8.28,4094.0,4,True,,,,,,,,,1295.82,89,2,365,824.47,387.06,,
Uttar Pradesh,Kheri,Wheat,2022-23,1.94,7.98,4123.0,4,True,4094.0,0.7083536883243771,2.02,-3.960396039603964,8.28,-3.623188405797089,4094.0,0.7083536883243771,1065.29,85,0,365,648.1800000000001,335.47,1295.82,-17.79027951413005
Uttar Pradesh,Kheri,Wheat,2023-24,1.59,6.33,3976.0,4,True,4123.0,-3.5653650254668934,1.94,-18.04123711340205,7.98,-20.676691729323316,4108.5,-3.2250212973104544,941.67,85,1,366,860.08,63.65,1180.5549999999998,-20.23497422822316
Uttar Pradesh,Kheri,Wheat,2024-25,1.82,7.28,3993.0,4,True,3976.0,0.4275653923541248,1.59,14.465408805031444,6.33,15.00789889415482,4064.3333333333335,-1.7551053883375745,1253.71,83,2,365,1166.98,15.97,1100.9266666666665,13.877703025935748
Uttar Pradesh,Kushinagar,Maize,2021-22,0.08,0.14,1767.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Kushinagar,Maize,2022-23,0.06,0.12,2103.0,4,True,1767.0,19.015280135823428,0.08,-25.000000000000007,0.14,-14.285714285714295,1767.0,19.015280135823428,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Kushinagar,Maize,2023-24,0.08,0.25,2964.0,4,True,2103.0,40.94151212553495,0.06,33.33333333333334,0.12,108.33333333333334,1935.0,53.17829457364341,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Kushinagar,Maize,2024-25,0.05,0.14,3158.0,4,True,2964.0,6.545209176788124,0.08,-37.5,0.25,-43.99999999999999,2278.0,38.63037752414399,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Kushinagar,Rice,2021-22,1.27,3.32,2607.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Kushinagar,Rice,2022-23,1.24,3.14,2525.0,4,True,2607.0,-3.145377828922133,1.27,-2.362204724409451,3.32,-5.421686746987944,2607.0,-3.145377828922133,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Kushinagar,Rice,2023-24,1.19,3.06,2567.0,4,True,2525.0,1.6633663366336635,1.24,-4.032258064516133,3.14,-2.5477707006369448,2566.0,0.0389711613406079,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Kushinagar,Rice,2024-25,0.87,2.4,2749.0,4,True,2567.0,7.089988313206078,1.19,-26.89075630252101,3.06,-21.5686274509804,2566.333333333333,7.117807507468496,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Kushinagar,Wheat,2021-22,1.21,4.57,3763.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Kushinagar,Wheat,2022-23,1.22,4.5,3697.0,4,True,3763.0,-1.7539197448844006,1.21,0.8264462809917362,4.57,-1.5317286652078836,3763.0,-1.7539197448844006,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Kushinagar,Wheat,2023-24,1.08,3.91,3614.0,4,True,3697.0,-2.245063565052745,1.22,-11.475409836065566,4.5,-13.111111111111107,3730.0,-3.1099195710455763,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Kushinagar,Wheat,2024-25,1.12,4.3,3839.0,4,True,3614.0,6.225788599889319,1.08,3.703703703703707,3.91,9.974424552429658,3691.3333333333335,4.000361206429471,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Lalitpur,Maize,2021-22,0.31,0.35,1129.0,4,True,,,,,,,,,940.25,74,1,365,802.54,121.38,,
Uttar Pradesh,Lalitpur,Maize,2022-23,0.31,0.39,1231.0,4,True,1129.0,9.03454384410983,0.31,0.0,0.35,11.42857142857144,1129.0,9.03454384410983,1379.59,92,1,365,1195.91,129.64,940.25,46.725870779048115
Uttar Pradesh,Lalitpur,Maize,2023-24,0.3,0.39,1292.0,4,True,1231.0,4.955320877335499,0.31,-3.2258064516129057,0.39,0.0,1180.0,9.491525423728811,886.11,75,0,366,810.58,50.51,1159.92,-23.605938340575218
Uttar Pradesh,Lalitpur,Maize,2024-25,0.11,0.09,856.0,4,True,1292.0,-33.746130030959755,0.3,-63.33333333333334,0.39,-76.92307692307693,1217.3333333333333,-29.68236582694413,1412.13,89,2,365,1346.78,33.33,1068.6499999999999,32.14148692275303
Uttar Pradesh,Lalitpur,Rice,2021-22,0.02,0.01,512.0,4,True,,,,,,,,,940.25,74,1,365,802.54,121.38,,
Uttar Pradesh,Lalitpur,Rice,2022-23,0.02,0.05,2577.0,4,True,512.0,403.3203125,0.02,0.0,0.01,400.0,512.0,403.3203125,1379.59,92,1,365,1195.91,129.64,940.25,46.725870779048115
Uttar Pradesh,Lalitpur,Rice,2023-24,0.01,0.03,2161.0,4,True,2577.0,-16.14280170741172,0.02,-50.0,0.05,-40.00000000000001,1544.5,39.91583036581418,886.11,75,0,366,810.58,50.51,1159.92,-23.605938340575218
Uttar Pradesh,Lalitpur,Rice,2024-25,0.01,0.01,1231.0,4,True,2161.0,-43.03563165201296,0.01,0.0,0.03,-66.66666666666666,1750.0,-29.65714285714286,1412.13,89,2,365,1346.78,33.33,1068.6499999999999,32.14148692275303
Uttar Pradesh,Lalitpur,Wheat,2021-22,1.71,6.21,3619.0,4,True,,,,,,,,,940.25,74,1,365,802.54,121.38,,
Uttar Pradesh,Lalitpur,Wheat,2022-23,1.71,6.24,3650.0,4,True,3619.0,0.8565902182923459,1.71,0.0,6.21,0.4830917874396175,3619.0,0.8565902182923459,1379.59,92,1,365,1195.91,129.64,940.25,46.725870779048115
Uttar Pradesh,Lalitpur,Wheat,2023-24,1.87,6.66,3568.0,4,True,3650.0,-2.246575342465753,1.71,9.35672514619884,6.24,6.730769230769229,3634.5,-1.8296877149539137,886.11,75,0,366,810.58,50.51,1159.92,-23.605938340575218
Uttar Pradesh,Lalitpur,Wheat,2024-25,1.72,5.83,3401.0,4,True,3568.0,-4.680493273542601,1.87,-8.021390374331558,6.66,-12.462462462462463,3612.3333333333335,-5.85032758143398,1412.13,89,2,365,1346.78,33.33,1068.6499999999999,32.14148692275303
Uttar Pradesh,Lucknow,Maize,2021-22,0.02,0.04,2249.0,4,True,,,,,,,,,1126.47,73,3,365,756.0,325.15000000000003,,
Uttar Pradesh,Lucknow,Maize,2022-23,0.02,0.01,728.0,4,True,2249.0,-67.63005780346822,0.02,0.0,0.04,-75.0,2249.0,-67.63005780346822,993.18,75,1,365,661.24,254.34,1126.47,-11.832538815947169
Uttar Pradesh,Lucknow,Maize,2023-24,0.02,0.04,2082.0,4,True,728.0,185.989010989011,0.02,0.0,0.01,300.0,1488.5,39.87235471951629,827.7,62,0,366,750.74,73.9,1059.825,-21.90220083504352
Uttar Pradesh,Lucknow,Maize,2024-25,0.01,0.02,2059.0,4,True,2082.0,-1.1047070124879923,0.02,-50.0,0.04,-50.0,1686.3333333333333,22.099229096659425,957.96,75,0,365,912.2,11.26,982.4499999999999,-2.4927477225303982
Uttar Pradesh,Lucknow,Rice,2021-22,0.55,1.37,2492.0,4,True,,,,,,,,,1126.47,73,3,365,756.0,325.15000000000003,,
Uttar Pradesh,Lucknow,Rice,2022-23,0.52,1.37,2624.0,4,True,2492.0,5.296950240770466,0.55,-5.45454545454546,1.37,0.0,2492.0,5.296950240770466,993.18,75,1,365,661.24,254.34,1126.47,-11.832538815947169
Uttar Pradesh,Lucknow,Rice,2023-24,0.51,1.3,2563.0,4,True,2624.0,-2.3246951219512195,0.52,-1.923076923076925,1.37,-5.109489051094895,2558.0,0.1954652071931196,827.7,62,0,366,750.74,73.9,1059.825,-21.90220083504352
Uttar Pradesh,Lucknow,Rice,2024-25,0.36,1.0,2774.0,4,True,2563.0,8.232539992196644,0.51,-29.41176470588236,1.3,-23.07692307692308,2559.6666666666665,8.373486131006649,957.96,75,0,365,912.2,11.26,982.4499999999999,-2.4927477225303982
Uttar Pradesh,Lucknow,Wheat,2021-22,0.85,3.02,3541.0,4,True,,,,,,,,,1126.47,73,3,365,756.0,325.15000000000003,,
Uttar Pradesh,Lucknow,Wheat,2022-23,0.81,2.83,3498.0,4,True,3541.0,-1.2143462298785652,0.85,-4.705882352941168,3.02,-6.29139072847682,3541.0,-1.2143462298785652,993.18,75,1,365,661.24,254.34,1126.47,-11.832538815947169
Uttar Pradesh,Lucknow,Wheat,2023-24,0.36,1.29,3581.0,4,True,3498.0,2.372784448256146,0.81,-55.55555555555556,2.83,-54.416961130742045,3519.5,1.7474073021736043,827.7,62,0,366,750.74,73.9,1059.825,-21.90220083504352
Uttar Pradesh,Lucknow,Wheat,2024-25,0.72,2.4,3310.0,4,True,3581.0,-7.567718514381458,0.36,100.0,1.29,86.04651162790697,3540.0,-6.497175141242938,957.96,75,0,365,912.2,11.26,982.4499999999999,-2.4927477225303982
Uttar Pradesh,Mahoba,Maize,2021-22,0.0,0.0,2091.0,4,True,,,,,,,,,918.53,68,0,365,744.63,150.1,,
Uttar Pradesh,Mahoba,Maize,2022-23,0.0,0.0,2154.0,4,True,2091.0,3.012912482065997,0.0,,0.0,,2091.0,3.012912482065997,1059.1,77,0,365,845.27,150.66,918.53,15.30380063797589
Uttar Pradesh,Mahoba,Maize,2023-24,0.0,0.0,2181.0,4,True,2154.0,1.2534818941504178,0.0,,0.0,,2122.5,2.756183745583039,747.13,63,0,366,654.84,88.24,988.8149999999999,-24.441882455262103
Uttar Pradesh,Mahoba,Maize,2024-25,0.0,0.0,327.0,4,True,2181.0,-85.00687757909216,0.0,,0.0,,2142.0,-84.73389355742297,970.6,86,0,365,878.02,24.73,908.2533333333332,6.864457787107872
Uttar Pradesh,Mahoba,Rice,2021-22,0.0,0.0,2367.0,4,True,,,,,,,,,918.53,68,0,365,744.63,150.1,,
Uttar Pradesh,Mahoba,Rice,2022-23,0.0,0.0,2413.0,4,True,2367.0,1.9433882551753277,0.0,,0.0,,2367.0,1.9433882551753277,1059.1,77,0,365,845.27,150.66,918.53,15.30380063797589
Uttar Pradesh,Mahoba,Rice,2023-24,0.0,0.01,2390.0,4,True,2413.0,-0.9531703273932864,0.0,,0.0,,2390.0,0.0,747.13,63,0,366,654.84,88.24,988.8149999999999,-24.441882455262103
Uttar Pradesh,Mahoba,Rice,2024-25,0.02,0.05,2100.0,4,True,2390.0,-12.133891213389122,0.0,,0.01,400.0,2390.0,-12.133891213389122,970.6,86,0,365,878.02,24.73,908.2533333333332,6.864457787107872
Uttar Pradesh,Mahoba,Wheat,2021-22,0.8,2.27,2841.0,4,True,,,,,,,,,918.53,68,0,365,744.63,150.1,,
Uttar Pradesh,Mahoba,Wheat,2022-23,0.78,3.09,3940.0,4,True,2841.0,38.68356212601197,0.8,-2.500000000000002,2.27,36.12334801762114,2841.0,38.68356212601197,1059.1,77,0,365,845.27,150.66,918.53,15.30380063797589
Uttar Pradesh,Mahoba,Wheat,2023-24,0.82,3.13,3816.0,4,True,3940.0,-3.1472081218274117,0.78,5.128205128205118,3.09,1.294498381877024,3390.5,12.54977142014452,747.13,63,0,366,654.84,88.24,988.8149999999999,-24.441882455262103
Uttar Pradesh,Mahoba,Wheat,2024-25,0.77,2.43,3160.0,4,True,3816.0,-17.19077568134172,0.82,-6.097560975609748,3.13,-22.36421725239616,3532.333333333333,-10.540719071435316,970.6,86,0,365,878.02,24.73,908.2533333333332,6.864457787107872
Uttar Pradesh,Mahrajganj,Maize,2021-22,0.02,0.05,2688.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Mahrajganj,Maize,2022-23,0.01,0.01,2768.0,4,True,2688.0,2.976190476190476,0.02,-50.0,0.05,-80.0,2688.0,2.976190476190476,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Mahrajganj,Maize,2023-24,0.02,0.05,3151.0,4,True,2768.0,13.83670520231214,0.01,100.0,0.01,400.0,2728.0,15.505865102639296,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Mahrajganj,Maize,2024-25,0.07,0.25,3475.0,4,True,3151.0,10.28245001586798,0.02,250.0,0.05,400.0,2869.0,21.12234227953991,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Mahrajganj,Rice,2021-22,1.81,4.97,2745.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Mahrajganj,Rice,2022-23,1.66,4.3,2585.0,4,True,2745.0,-5.828779599271402,1.81,-8.287292817679564,4.97,-13.480885311871226,2745.0,-5.828779599271402,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Mahrajganj,Rice,2023-24,1.71,4.76,2788.0,4,True,2585.0,7.852998065764023,1.66,3.012048192771087,4.3,10.69767441860465,2665.0,4.615384615384616,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Mahrajganj,Rice,2024-25,1.56,4.29,2759.0,4,True,2788.0,-1.0401721664275465,1.71,-8.771929824561399,4.76,-9.873949579831928,2706.0,1.958610495195861,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Mahrajganj,Wheat,2021-22,1.55,5.51,3554.0,4,True,,,,,,,,,1753.59,107,0,365,1395.73,281.31,,
Uttar Pradesh,Mahrajganj,Wheat,2022-23,1.49,5.5,3695.0,4,True,3554.0,3.9673607203151375,1.55,-3.870967741935488,5.51,-0.1814882032667838,3554.0,3.9673607203151375,1162.3,76,1,365,850.44,238.47,1753.59,-33.71882823236903
Uttar Pradesh,Mahrajganj,Wheat,2023-24,1.38,5.16,3754.0,4,True,3695.0,1.596752368064953,1.49,-7.382550335570476,5.5,-6.181818181818179,3624.5,3.572906607807973,1167.89,93,1,366,1008.63,125.52,1457.945,-19.894783410896835
Uttar Pradesh,Mahrajganj,Wheat,2024-25,1.31,4.83,3699.0,4,True,3754.0,-1.4651038891848696,1.38,-5.072463768115931,5.16,-6.395348837209304,3667.6666666666665,0.854312460238121,1545.58,82,5,365,1357.75,14.49,1361.26,13.540396397455295
Uttar Pradesh,Mainpuri,Maize,2021-22,0.5,1.63,3281.0,4,True,,,,,,,,,935.72,67,1,365,591.83,311.81,,
Uttar Pradesh,Mainpuri,Maize,2022-23,0.5,1.07,2155.0,4,True,3281.0,-34.31880524230417,0.5,0.0,1.63,-34.35582822085889,3281.0,-34.31880524230417,834.95,71,1,365,596.77,178.60000000000002,935.72,-10.769247210704053
Uttar Pradesh,Mainpuri,Maize,2023-24,0.58,2.13,3681.0,4,True,2155.0,70.81206496519722,0.5,15.999999999999991,1.07,99.06542056074764,2718.0,35.430463576158935,681.24,61,0,366,600.18,73.83,885.335,-23.052855698690326
Uttar Pradesh,Mainpuri,Maize,2024-25,0.32,1.12,3528.0,4,True,3681.0,-4.156479217603912,0.58,-44.82758620689655,2.13,-47.41784037558684,3039.0,16.090819348469893,949.43,70,1,365,910.48,13.82,817.3033333333333,16.16617249409644
Uttar Pradesh,Mainpuri,Rice,2021-22,0.63,1.68,2688.0,4,True,,,,,,,,,935.72,67,1,365,591.83,311.81,,
Uttar Pradesh,Mainpuri,Rice,2022-23,0.74,1.86,2515.0,4,True,2688.0,-6.436011904761904,0.63,17.46031746031746,1.68,10.714285714285724,2688.0,-6.436011904761904,834.95,71,1,365,596.77,178.60000000000002,935.72,-10.769247210704053
Uttar Pradesh,Mainpuri,Rice,2023-24,0.6,1.78,2949.0,4,True,2515.0,17.256461232604373,0.74,-18.91891891891892,1.86,-4.3010752688172085,2601.5,13.357678262540842,681.24,61,0,366,600.18,73.83,885.335,-23.052855698690326
Uttar Pradesh,Mainpuri,Rice,2024-25,0.66,2.0,3016.0,4,True,2949.0,2.271956595456087,0.6,10.000000000000009,1.78,12.359550561797752,2717.333333333333,10.991167811579974,949.43,70,1,365,910.48,13.82,817.3033333333333,16.16617249409644
Uttar Pradesh,Mainpuri,Wheat,2021-22,1.57,6.05,3857.0,4,True,,,,,,,,,935.72,67,1,365,591.83,311.81,,
Uttar Pradesh,Mainpuri,Wheat,2022-23,1.5,6.01,4010.0,4,True,3857.0,3.9668135856883584,1.57,-4.458598726114653,6.05,-0.661157024793389,3857.0,3.9668135856883584,834.95,71,1,365,596.77,178.60000000000002,935.72,-10.769247210704053
Uttar Pradesh,Mainpuri,Wheat,2023-24,1.48,6.16,4170.0,4,True,4010.0,3.99002493765586,1.5,-1.3333333333333344,6.01,2.495840266222968,3933.5,6.012457099275455,681.24,61,0,366,600.18,73.83,885.335,-23.052855698690326
Uttar Pradesh,Mainpuri,Wheat,2024-25,1.34,4.96,3712.0,4,True,4170.0,-10.983213429256594,1.48,-9.459459459459453,6.16,-19.480519480519483,4012.3333333333335,-7.485253800780929,949.43,70,1,365,910.48,13.82,817.3033333333333,16.16617249409644
Uttar Pradesh,Mathura,Maize,2021-22,0.0,0.01,3134.0,4,True,,,,,,,,,819.76,64,1,365,617.78,176.12,,
Uttar Pradesh,Mathura,Maize,2022-23,0.0,0.01,2577.0,4,True,3134.0,-17.772814294830887,0.0,,0.01,0.0,3134.0,-17.772814294830887,805.29,67,1,365,566.34,165.11,819.76,-1.7651507758368337
Uttar Pradesh,Mathura,Maize,2023-24,0.01,0.04,3274.0,4,True,2577.0,27.046953822273963,0.0,,0.01,300.0,2855.5,14.655927158115915,728.38,52,0,366,657.08,62.77,812.525,-10.355989046490874
Uttar Pradesh,Mathura,Maize,2024-25,0.06,0.21,3483.0,4,True,3274.0,6.383628588882101,0.01,499.9999999999999,0.04,424.9999999999999,2995.0,16.293823038397328,970.68,71,1,365,902.48,29.13,784.4766666666666,23.735993847278237
Uttar Pradesh,Mathura,Rice,2021-22,0.48,0.89,1864.0,4,True,,,,,,,,,819.76,64,1,365,617.78,176.12,,
Uttar Pradesh,Mathura,Rice,2022-23,0.69,1.27,1841.0,4,True,1864.0,-1.2339055793991416,0.48,43.74999999999999,0.89,42.69662921348314,1864.0,-1.2339055793991416,805.29,67,1,365,566.34,165.11,819.76,-1.7651507758368337
Uttar Pradesh,Mathura,Rice,2023-24,0.48,0.99,2047.0,4,True,1841.0,11.189570885388376,0.69,-30.43478260869565,1.27,-22.047244094488192,1852.5,10.49932523616734,728.38,52,0,366,657.08,62.77,812.525,-10.355989046490874
Uttar Pradesh,Mathura,Rice,2024-25,1.14,2.51,2211.0,4,True,2047.0,8.01172447484123,0.48,137.49999999999997,0.99,153.53535353535352,1917.3333333333333,15.31641168289291,970.68,71,1,365,902.48,29.13,784.4766666666666,23.735993847278237
Uttar Pradesh,Mathura,Wheat,2021-22,2.03,7.09,3490.0,4,True,,,,,,,,,819.76,64,1,365,617.78,176.12,,
Uttar Pradesh,Mathura,Wheat,2022-23,1.94,6.96,3583.0,4,True,3490.0,2.664756446991404,2.03,-4.433497536945806,7.09,-1.8335684062059223,3490.0,2.664756446991404,805.29,67,1,365,566.34,165.11,819.76,-1.7651507758368337
Uttar Pradesh,Mathura,Wheat,2023-24,1.76,6.87,3892.0,4,True,3583.0,8.624058051911804,1.94,-9.278350515463917,6.96,-1.29310344827586,3536.5,10.05231160752156,728.38,52,0,366,657.08,62.77,812.525,-10.355989046490874
Uttar Pradesh,Mathura,Wheat,2024-25,1.69,6.27,3717.0,4,True,3892.0,-4.496402877697841,1.76,-3.97727272727273,6.87,-8.73362445414848,3655.0,1.6963064295485637,970.68,71,1,365,902.48,29.13,784.4766666666666,23.735993847278237
Uttar Pradesh,Mau,Maize,2021-22,0.01,0.01,1648.0,4,True,,,,,,,,,1038.24,84,0,365,839.21,179.86,,
Uttar Pradesh,Mau,Maize,2022-23,0.01,0.02,1691.0,4,True,1648.0,2.6092233009708736,0.01,0.0,0.01,100.0,1648.0,2.6092233009708736,760.23,70,0,365,580.73,131.65,1038.24,-26.777045769764214
Uttar Pradesh,Mau,Maize,2023-24,0.01,0.04,2608.0,4,True,1691.0,54.22826729745712,0.01,0.0,0.02,100.0,1669.5,56.21443545971848,669.21,72,0,366,534.22,122.19,899.235,-25.58007639827186
Uttar Pradesh,Mau,Maize,2024-25,0.0,0.0,2249.0,4,True,2608.0,-13.765337423312884,0.01,-100.0,0.04,-100.0,1982.3333333333333,13.452160753321008,996.27,73,0,365,926.5,4.68,822.5600000000001,21.118216300330666
Uttar Pradesh,Mau,Rice,2021-22,0.9,2.15,2375.0,4,True,,,,,,,,,1038.24,84,0,365,839.21,179.86,,
Uttar Pradesh,Mau,Rice,2022-23,0.91,2.33,2558.0,4,True,2375.0,7.705263157894738,0.9,1.111111111111112,2.15,8.372093023255822,2375.0,7.705263157894738,760.23,70,0,365,580.73,131.65,1038.24,-26.777045769764214
Uttar Pradesh,Mau,Rice,2023-24,0.82,1.66,2024.0,4,True,2558.0,-20.87568412822517,0.91,-9.890109890109898,2.33,-28.75536480686696,2466.5,-17.940401378471517,669.21,72,0,366,534.22,122.19,899.235,-25.58007639827186
Uttar Pradesh,Mau,Rice,2024-25,0.9,2.41,2682.0,4,True,2024.0,32.509881422924906,0.82,9.756097560975618,1.66,45.18072289156628,2319.0,15.653298835705046,996.27,73,0,365,926.5,4.68,822.5600000000001,21.118216300330666
Uttar Pradesh,Mau,Wheat,2021-22,0.99,3.65,3700.0,4,True,,,,,,,,,1038.24,84,0,365,839.21,179.86,,
Uttar Pradesh,Mau,Wheat,2022-23,0.94,3.23,3429.0,4,True,3700.0,-7.324324324324325,0.99,-5.050505050505056,3.65,-11.506849315068491,3700.0,-7.324324324324325,760.23,70,0,365,580.73,131.65,1038.24,-26.777045769764214
Uttar Pradesh,Mau,Wheat,2023-24,0.84,2.81,3343.0,4,True,3429.0,-2.5080198308544763,0.94,-10.638297872340424,3.23,-13.003095975232196,3564.5,-6.214055267218404,669.21,72,0,366,534.22,122.19,899.235,-25.58007639827186
Uttar Pradesh,Mau,Wheat,2024-25,0.92,3.24,3505.0,4,True,3343.0,4.845946754412204,0.84,9.523809523809533,2.81,15.302491103202854,3490.6666666666665,0.4106187929717385,996.27,73,0,365,926.5,4.68,822.5600000000001,21.118216300330666
Uttar Pradesh,Meerut,Maize,2021-22,0.0,0.01,2151.0,4,True,,,,,,,,,1106.73,68,1,365,812.39,246.91,,
Uttar Pradesh,Meerut,Maize,2022-23,0.0,0.01,2024.0,4,True,2151.0,-5.904230590423059,0.0,,0.01,0.0,2151.0,-5.904230590423059,936.84,71,1,365,604.92,247.36,1106.73,-15.350627524328425
Uttar Pradesh,Meerut,Maize,2023-24,0.01,0.02,2706.0,4,True,2024.0,33.69565217391305,0.0,,0.01,100.0,2087.5,29.628742514970057,802.46,53,1,366,728.24,69.17,1021.7850000000001,-21.46488742739422
Uttar Pradesh,Meerut,Maize,2024-25,0.03,0.09,3463.0,4,True,2706.0,27.974870657797485,0.01,199.99999999999997,0.02,349.99999999999994,2293.6666666666665,50.98096206946666,1065.14,80,1,365,923.74,45.47,948.6766666666667,12.276399054121006
Uttar Pradesh,Meerut,Rice,2021-22,0.15,0.44,2906.0,4,True,,,,,,,,,1106.73,68,1,365,812.39,246.91,,
Uttar Pradesh,Meerut,Rice,2022-23,0.15,0.38,2470.0,4,True,2906.0,-15.003441156228492,0.15,0.0,0.44,-13.636363636363637,2906.0,-15.003441156228492,936.84,71,1,365,604.92,247.36,1106.73,-15.350627524328425
Uttar Pradesh,Meerut,Rice,2023-24,0.14,0.36,2537.0,4,True,2470.0,2.712550607287449,0.15,-6.666666666666654,0.38,-5.263157894736847,2688.0,-5.617559523809524,802.46,53,1,366,728.24,69.17,1021.7850000000001,-21.46488742739422
Uttar Pradesh,Meerut,Rice,2024-25,0.13,0.33,2560.0,4,True,2537.0,0.9065825778478518,0.14,-7.142857142857148,0.36,-8.333333333333325,2637.6666666666665,-2.944521673196001,1065.14,80,1,365,923.74,45.47,948.6766666666667,12.276399054121006
Uttar Pradesh,Meerut,Wheat,2021-22,0.81,3.39,4180.0,4,True,,,,,,,,,1106.73,68,1,365,812.39,246.91,,
Uttar Pradesh,Meerut,Wheat,2022-23,0.78,3.33,4282.0,4,True,4180.0,2.440191387559808,0.81,-3.703703703703707,3.39,-1.7699115044247802,4180.0,2.440191387559808,936.84,71,1,365,604.92,247.36,1106.73,-15.350627524328425
Uttar Pradesh,Meerut,Wheat,2023-24,0.62,2.59,4210.0,4,True,4282.0,-1.681457262961233,0.78,-20.512820512820515,3.33,-22.22222222222223,4231.0,-0.4963365634601748,802.46,53,1,366,728.24,69.17,1021.7850000000001,-21.46488742739422
Uttar Pradesh,Meerut,Wheat,2024-25,0.72,2.93,4049.0,4,True,4210.0,-3.8242280285035632,0.62,16.129032258064512,2.59,13.12741312741314,4224.0,-4.142992424242424,1065.14,80,1,365,923.74,45.47,948.6766666666667,12.276399054121006
Uttar Pradesh,Mirzapur,Maize,2021-22,0.01,0.02,1260.0,4,True,,,,,,,,,783.5,66,0,365,672.26,80.35,,
Uttar Pradesh,Mirzapur,Maize,2022-23,0.04,0.09,2210.0,4,True,1260.0,75.39682539682539,0.01,300.0,0.02,349.99999999999994,1260.0,75.39682539682539,935.13,75,0,365,769.58,120.01,783.5,19.35290363752393
Uttar Pradesh,Mirzapur,Maize,2023-24,0.01,0.01,829.0,4,True,2210.0,-62.48868778280543,0.04,-75.0,0.09,-88.8888888888889,1735.0,-52.21902017291066,758.49,65,0,366,626.66,124.25,859.315,-11.733182825855483
Uttar Pradesh,Mirzapur,Maize,2024-25,0.02,0.04,2459.0,4,True,829.0,196.6224366706876,0.01,100.0,0.01,300.0,1433.0,71.5980460572226,1052.88,77,1,365,984.83,12.31,825.7066666666666,27.512595271928713
Uttar Pradesh,Mirzapur,Rice,2021-22,0.88,2.74,3125.0,4,True,,,,,,,,,783.5,66,0,365,672.26,80.35,,
